site,height,sasdate,latitude,longitude,hour,episode,weekdep,hourinches,siteName,datetime
IN21,100,05DEC11,38.801,-85.384,-1,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,38.622,-85.466,-2,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,38.302,-85.648,-3,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,37.872,-85.862,-4,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,37.297,-86.09,-5,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,36.625,-86.228,-6,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,35.934,-86.252,-7,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,35.243,-86.222,-8,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,34.614,-86.141,-9,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,34.071,-86.002,-10,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,33.593,-85.848,-11,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,33.137,-85.698,-12,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,32.726,-85.543,-13,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,32.354,-85.365,-14,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,32.022,-85.168,-15,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.717,-84.952,-16,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.43,-84.719,-17,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.153,-84.471,-18,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.89,-84.201,-19,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.652,-83.905,-20,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.425,-83.578,-21,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.222,-83.216,-22,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.081,-82.824,-23,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.002,-82.402,-24,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.944,-81.958,-25,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.901,-81.517,-26,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.883,-81.093,-27,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.882,-80.695,-28,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.885,-80.308,-29,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.888,-79.909,-30,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.909,-79.5,-31,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,29.962,-79.093,-32,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.046,-78.688,-33,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.152,-78.288,-34,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.275,-77.895,-35,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.419,-77.51,-36,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.571,-77.125,-37,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.721,-76.743,-38,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,30.87,-76.373,-39,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.022,-76.014,-40,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.182,-75.659,-41,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.354,-75.309,-42,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.54,-74.964,-43,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.742,-74.628,-44,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,31.962,-74.302,-45,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,32.2,-73.992,-46,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,32.455,-73.7,-47,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,32.723,-73.427,-48,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,38.668,-85.466,-1,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,38.384,-85.642,-2,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,37.965,-85.866,-3,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,37.383,-86.13,-4,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,36.694,-86.321,-5,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,35.958,-86.379,-6,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,35.231,-86.361,-7,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,34.583,-86.264,-8,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,34.016,-86.105,-9,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,33.515,-85.925,-10,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,33.055,-85.745,-11,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,32.651,-85.567,-12,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,32.29,-85.377,-13,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.965,-85.168,-14,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.674,-84.945,-15,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.413,-84.709,-16,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.161,-84.462,-17,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.912,-84.197,-18,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.682,-83.911,-19,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.473,-83.599,-20,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.266,-83.251,-21,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.091,-82.866,-22,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.981,-82.454,-23,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.915,-82.014,-24,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.868,-81.563,-25,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.838,-81.128,-26,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.83,-80.716,-27,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.836,-80.321,-28,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.845,-79.924,-29,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.857,-79.513,-30,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.887,-79.091,-31,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,29.947,-78.667,-32,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.039,-78.249,-33,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.156,-77.842,-34,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.289,-77.44,-35,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.438,-77.041,-36,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.594,-76.646,-37,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.751,-76.26,-38,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,30.906,-75.89,-39,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.067,-75.534,-40,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.241,-75.187,-41,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.426,-74.847,-42,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.624,-74.516,-43,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,31.84,-74.193,-44,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,32.073,-73.883,-45,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,32.325,-73.59,-46,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,32.593,-73.317,-47,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,300,05DEC11,32.874,-73.067,-48,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,38.568,-85.562,-1,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,38.201,-85.79,-2,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,37.66,-86.086,-3,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,36.974,-86.375,-4,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,36.215,-86.531,-5,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,35.438,-86.568,-6,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,34.724,-86.508,-7,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,34.105,-86.352,-8,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,33.561,-86.156,-9,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,33.08,-85.943,-10,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,32.67,-85.732,-11,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,32.322,-85.519,-12,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,32.014,-85.301,-13,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.734,-85.077,-14,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.49,-84.848,-15,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.265,-84.614,-16,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.039,-84.364,-17,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.811,-84.096,-18,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.599,-83.809,-19,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.403,-83.496,-20,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.208,-83.145,-21,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.045,-82.758,-22,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.948,-82.343,-23,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.889,-81.902,-24,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.847,-81.459,-25,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.823,-81.033,-26,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.819,-80.63,-27,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.829,-80.242,-28,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.838,-79.847,-29,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.85,-79.434,-30,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.879,-79.011,-31,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,29.94,-78.586,-32,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.033,-78.17,-33,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.149,-77.765,-34,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.283,-77.364,-35,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.433,-76.965,-36,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.59,-76.569,-37,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.747,-76.184,-38,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,30.903,-75.815,-39,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.064,-75.46,-40,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.238,-75.111,-41,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.423,-74.769,-42,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.623,-74.435,-43,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,31.841,-74.11,-44,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,32.079,-73.799,-45,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,32.336,-73.506,-46,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,32.608,-73.231,-47,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,500,05DEC11,32.894,-72.98,-48,Nov-Dec 2011,1891,0.12,Clifty Falls State Park,05DEC11:08:00
IN21,100,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,38.823,-85.369,-1,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,38.674,-85.45,-2,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,38.373,-85.638,-3,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,37.94,-85.868,-4,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,37.346,-86.137,-5,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,36.649,-86.325,-6,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,35.909,-86.38,-7,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,35.183,-86.359,-8,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,34.539,-86.258,-9,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,33.974,-86.098,-10,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,33.474,-85.917,-11,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,33.016,-85.736,-12,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,32.615,-85.556,-13,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,32.257,-85.363,-14,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.934,-85.153,-15,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.646,-84.927,-16,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.387,-84.69,-17,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.137,-84.441,-18,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.89,-84.174,-19,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.663,-83.887,-20,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.456,-83.573,-21,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.251,-83.222,-22,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.077,-82.835,-23,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.97,-82.421,-24,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.904,-81.98,-25,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.858,-81.528,-26,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.829,-81.093,-27,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.822,-80.68,-28,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.828,-80.284,-29,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.838,-79.885,-30,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.851,-79.472,-31,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.881,-79.049,-32,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,29.943,-78.622,-33,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.037,-78.202,-34,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.154,-77.794,-35,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.289,-77.39,-36,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.438,-76.989,-37,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.595,-76.593,-38,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.753,-76.206,-39,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,30.908,-75.835,-40,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.071,-75.479,-41,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.246,-75.133,-42,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.432,-74.794,-43,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.631,-74.464,-44,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,31.849,-74.143,-45,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,32.084,-73.835,-46,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,32.338,-73.544,-47,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,100,05DEC11,32.607,-73.274,-48,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,38.8,-85.4,0,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,38.694,-85.434,-1,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,38.431,-85.608,-2,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,38.026,-85.836,-3,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,37.436,-86.131,-4,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,36.72,-86.374,-5,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,35.951,-86.48,-6,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,35.187,-86.487,-7,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,34.512,-86.383,-8,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,33.922,-86.208,-9,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,33.401,-85.998,-10,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,32.938,-85.781,-11,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,32.544,-85.562,-12,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,32.209,-85.338,-13,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.912,-85.11,-14,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.642,-84.87,-15,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.411,-84.629,-16,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,31.2,-84.386,-17,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.986,-84.128,-18,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.779,-83.856,-19,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.586,-83.563,-20,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.403,-83.24,-21,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.223,-82.88,-22,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,30.082,-82.483,-23,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.996,-82.057,-24,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
IN21,300,05DEC11,29.939,-81.617,-25,Nov-Dec 2011,1891,0.15,Clifty Falls State Park,05DEC11:09:00
